116,0.206931,0.0116836,-0.00987422,0.00180942
117,0.208562,0.0116754,-0.00988301,0.00179236
118,0.210176,0.0116672,-0.00989173,0.0017755
119,0.211783,0.0116592,-0.00990036,0.00175884
120,0.213397,0.0116513,-0.00990891,0.00174236
121,0.215001,0.0116434,-0.00991738,0.00172607
122,0.216605,0.0116357,-0.00992577,0.00170997
123,0.218688,0.0116281,-0.00993408,0.00169404
124,0.220348,0.0116206,-0.00994232,0.0016783
125,0.221957,0.0116132,-0.00995047,0.00166273
126,0.223565,0.0116059,-0.00995856,0.00164734
127,0.225209,0.0115987,-0.00996657,0.00163212
128,0.226813,0.0115916,-0.0099745,0.00161706
129,0.228455,0.0115845,-0.00998236,0.00160217
130,0.230059,0.0115776,-0.00999015,0.00158745
131,0.232269,0.0115708,-0.00999787,0.00157288
132,0.233877,0.011564,-0.0100055,0.00155848
133,0.235494,0.0115573,-0.0100131,0.00154423
134,0.237099,0.0115507,-0.0100206,0.00153014
135,0.238715,0.0115442,-0.010028,0.0015162
136,0.240319,0.0115378,-0.0100354,0.00150241
137,0.24193,0.0115315,-0.0100427,0.00148876
138,0.243535,0.0115252,-0.01005,0.00147527
139,0.245233,0.011519,-0.0100571,0.00146191
140,0.246901,0.0115129,-0.0100642,0.0014487
141,0.248512,0.0115069,-0.0100713,0.00143563
142,0.250131,0.011501,-0.0100783,0.0014227
143,0.251738,0.0114951,-0.0100852,0.0014099
144,0.253368,0.0114893,-0.010092,0.00139724
145,0.254975,0.0114835,-0.0100988,0.00138471
146,0.25662,0.0114779,-0.0101056,0.00137231
147,0.258657,0.0114723,-0.0101122,0.00136004
148,0.260304,0.0114667,-0.0101188,0.0013479
149,0.26191,0.0114613,-0.0101254,0.00133589
150,0.263527,0.0114559,-0.0101319,0.00132399
151,0.265133,0.0114505,-0.0101383,0.00131223
152,0.266748,0.0114453,-0.0101447,0.00130058
153,0.268354,0.0114401,-0.010151,0.00128905
154,0.26996,0.0114349,-0.0101573,0.00127764
155,0.271661,0.0114298,-0.0101635,0.00126634
156,0.273324,0.0114248,-0.0101697,0.00125516
157,0.274952,0.0114199,-0.0101758,0.0012441
158,0.27658,0.011415,-0.0101818,0.00123314
159,0.27819,0.0114101,-0.0101878,0.0012223
160,0.279798,0.0114053,-0.0101938,0.00121157
161,0.281413,0.0114006,-0.0101996,0.00120094
162,0.283041,0.0113959,-0.0102055,0.00119042
163,0.286287,0.0113913,-0.0102113,0.00118001
164,0.288023,0.0113867,-0.010217,0.0011697
165,0.289638,0.0113822,-0.0102227,0.00115949
166,0.291243,0.0113777,-0.0102283,0.00114938
167,0.292861,0.0113733,-0.0102339,0.00113938
168,0.294469,0.0113689,-0.0102395,0.00112947
169,0.29608,0.0113646,-0.010245,0.00111966
170,0.297688,0.0113604,-0.0102504,0.00110995
171,0.299373,0.0113561,-0.0102558,0.00110033
172,0.301045,0.011352,-0.0102612,0.00109081
173,0.302684,0.0113478,-0.0102665,0.00108138
174,0.304299,0.0113438,-0.0102717,0.00107204
175,0.305996,0.0113397,-0.0102769,0.00106279
176,0.307605,0.0113357,-0.0102821,0.00105364
177,0.309212,0.0113318,-0.0102872,0.00104457
178,0.31082,0.0113279,-0.0102923,0.00103559
179,0.312425,0.011324,-0.0102973,0.0010267
180,0.314523,0.0113202,-0.0103023,0.00101789
181,0.316139,0.0113164,-0.0103073,0.00100917
182,0.317752,0.0113127,-0.0103122,0.00100053
183,0.319359,0.011309,-0.0103171,0.000991976
184,0.320971,0.0113054,-0.0103219,0.000983503
185,0.322581,0.0113018,-0.0103267,0.000975111
186,0.324188,0.0112982,-0.0103314,0.000966799
187,0.327143,0.0112947,-0.0103361,0.000958567
188,0.330313,0.0112912,-0.0103408,0.000950412
189,0.333244,0.0112877,-0.0103454,0.000942336
190,0.33602,0.0112843,-0.01035,0.000934335
191,0.337656,0.0112809,-0.0103545,0.000926411
192,0.339309,0.0112776,-0.010359,0.000918561
193,0.342655,0.0112743,-0.0103635,0.000910786
194,0.34436,0.011271,-0.0103679,0.000903083
195,0.345999,0.0112678,-0.0103723,0.000895453
196,0.347646,0.0112646,-0.0103767,0.000887895
197,0.34931,0.0112614,-0.010381,0.000880407
198,0.350946,0.0112582,-0.0103853,0.00087299
199,0.352589,0.0112551,-0.0103895,0.000865642
200,0.354223,0.0112521,-0.0103937,0.000858362
201,0.355941,0.011249,-0.0103979,0.000851151
202,0.357659,0.011246,-0.010402,0.000844006
203,0.359344,0.0112431,-0.0104061,0.000836928
204,0.360981,0.0112401,-0.0104102,0.000829915
205,0.362618,0.0112372,-0.0104142,0.000822967
206,0.364256,0.0112343,-0.0104182,0.000816083
207,0.365891,0.0112315,-0.0104222,0.000809263
208,0.367529,0.0112287,-0.0104261,0.000802506
209,0.370886,0.0112259,-0.01043,0.000795811
210,0.372708,0.0112231,-0.0104339,0.000789177
211,0.374347,0.0112204,-0.0104378,0.000782605
212,0.375982,0.0112177,-0.0104416,0.000776092
213,0.377615,0.011215,-0.0104453,0.000769639
214,0.379256,0.0112123,-0.0104491,0.000763245
215,0.38089,0.0112097,-0.0104528,0.00075691
216,0.382533,0.0112071,-0.0104565,0.000750632
217,0.384168,0.0112045,-0.0104601,0.000744411
218,0.3859,0.011202,-0.0104637,0.000738247
219,0.387618,0.0111995,-0.0104673,0.000732139
220,0.389276,0.011197,-0.0104709,0.000726086
221,0.390914,0.0111945,-0.0104744,0.000720088
222,0.392548,0.0111921,-0.0104779,0.000714144
223,0.394191,0.0111897,-0.0104814,0.000708254
224,0.395826,0.0111873,-0.0104848,0.000702417
225,0.397458,0.0111849,-0.0104883,0.000696632
226,0.400571,0.0111826,-0.0104917,0.0006909
227,0.402488,0.0111802,-0.010495,0.000685219
228,0.404173,0.0111779,-0.0104983,0.000679589
229,0.405843,0.0111757,-0.0105017,0.000674009
230,0.407493,0.0111734,-0.0105049,0.00066848
231,0.409833,0.0111712,-0.0105082,0.000662999
232,0.411445,0.011169,-0.0105114,0.000657568
233,0.41326,0.0111668,-0.0105146,0.000652185
234,0.414968,0.0111646,-0.0105178,0.00064685
235,0.416647,0.0111625,-0.0105209,0.000641563
236,0.418274,0.0111604,-0.010524,0.000636322
237,0.419887,0.0111583,-0.0105271,0.000631128
238,0.421506,0.0111562,-0.0105302,0.00062598
239,0.423116,0.0111541,-0.0105333,0.000620878
240,0.424728,0.0111521,-0.0105363,0.000615821
241,0.426341,0.0111501,-0.0105393,0.000610808
242,0.430168,0.0111481,-0.0105422,0.00060584
243,0.431788,0.0111461,-0.0105452,0.000600915
244,0.433417,0.0111441,-0.0105481,0.000596034
245,0.435056,0.0111422,-0.010551,0.000591196
246,0.436697,0.0111403,-0.0105539,0.0005864
247,0.438303,0.0111384,-0.0105567,0.000581647
248,0.439924,0.0111365,-0.0105596,0.000576935
249,0.441653,0.0111346,-0.0105624,0.000572264
250,0.443337,0.0111328,-0.0105652,0.000567634
251,0.444982,0.011131,-0.0105679,0.000563045
252,0.446593,0.0111291,-0.0105707,0.000558496
253,0.448213,0.0111274,-0.0105734,0.000553986
254,0.449824,0.0111256,-0.0105761,0.000549516
255,0.451442,0.0111238,-0.0105787,0.000545084
256,0.453098,0.0111221,-0.0105814,0.000540692
257,0.454714,0.0111204,-0.010584,0.000536337
258,0.457793,0.0111186,-0.0105866,0.00053202
259,0.459563,0.011117,-0.0105892,0.00052774
260,0.461226,0.0111153,-0.0105918,0.000523498
261,0.462929,0.0111136,-0.0105943,0.000519292
262,0.464557,0.011112,-0.0105969,0.000515123
263,0.466172,0.0111104,-0.0105994,0.00051099
264,0.467783,0.0111087,-0.0106018,0.000506892
265,0.469471,0.0111071,-0.0106043,0.000502829
266,0.471083,0.0111056,-0.0106068,0.000498802
267,0.472897,0.011104,-0.0106092,0.000494809
268,0.474611,0.0111024,-0.0106116,0.000490851
269,0.476243,0.0111009,-0.010614,0.000486926
270,0.477861,0.0110994,-0.0106163,0.000483036
271,0.479471,0.0110979,-0.0106187,0.000479178
272,0.481088,0.0110964,-0.010621,0.000475354
273,0.482735,0.0110949,-0.0106233,0.000471562
274,0.484347,0.0110934,-0.0106256,0.000467803
275,0.488206,0.011092,-0.0106279,0.000464076
276,0.489852,0.0110905,-0.0106302,0.00046038
277,0.491463,0.0110891,-0.0106324,0.000456716
278,0.493086,0.0110877,-0.0106346,0.000453084
279,0.494798,0.0110863,-0.0106368,0.000449482
280,0.496823,0.0110849,-0.010639,0.000445911
281,0.49843,0.0110836,-0.0106412,0.00044237
282,0.500047,0.0110822,-0.0106433,0.000438859
283,0.501657,0.0110809,-0.0106455,0.000435378
284,0.503844,0.0110795,-0.0106476,0.000431927
285,0.505457,0.0110782,-0.0106497,0.000428505
286,0.5071,0.0110769,-0.0106518,0.000425111
287,0.508779,0.0110756,-0.0106538,0.000421747
288,0.51053,0.0110743,-0.0106559,0.00041841
289,0.512279,0.011073,-0.0106579,0.000415102
290,0.516166,0.0110718,-0.01066,0.000411822
291,0.517905,0.0110705,-0.010662,0.00040857
292,0.519593,0.0110693,-0.0106639,0.000405345
293,0.521262,0.0110681,-0.0106659,0.000402147
294,0.522935,0.0110668,-0.0106679,0.000398975
295,0.524599,0.0110656,-0.0106698,0.000395831
296,0.529835,0.0110644,-0.0106717,0.000392713
297,0.531783,0.0110633,-0.0106736,0.000389621
298,0.533447,0.0110621,-0.0106755,0.000386555
299,0.535137,0.0110609,-0.0106774,0.000383514
300,0.536806,0.0110598,-0.0106793,0.000380499
301,0.538475,0.0110586,-0.0106811,0.00037751
302,0.54067,0.0110575,-0.010683,0.000374545
303,0.544636,0.0110564,-0.0106848,0.000371605
304,0.546356,0.0110553,-0.0106866,0.000368689
305,0.548026,0.0110542,-0.0106884,0.000365798
306,0.549703,0.0110531,-0.0106902,0.000362931
307,0.551368,0.011052,-0.0106919,0.000360088
308,0.553052,0.011051,-0.0106937,0.000357268
309,0.554719,0.0110499,-0.0106954,0.000354472
310,0.556554,0.0110489,-0.0106972,0.000351699
311,0.558266,0.0110478,-0.0106989,0.000348949
312,0.559964,0.0110468,-0.0107006,0.000346222
313,0.561635,0.0110458,-0.0107023,0.000343517
314,0.563301,0.0110448,-0.0107039,0.000340835
315,0.564981,0.0110438,-0.0107056,0.000338175
316,0.566647,0.0110428,-0.0107072,0.000335537
317,0.56832,0.0110418,-0.0107089,0.000332921
318,0.569986,0.0110408,-0.0107105,0.000330326
319,0.573722,0.0110398,-0.0107121,0.000327753
320,0.575421,0.0110389,-0.0107137,0.000325201
321,0.577086,0.0110379,-0.0107153,0.00032267
322,0.578776,0.011037,-0.0107168,0.00032016
323,0.580505,0.0110361,-0.0107184,0.00031767
324,0.582247,0.0110351,-0.0107199,0.000315201
325,0.583991,0.0110342,-0.0107215,0.000312752
326,0.585796,0.0110333,-0.010723,0.000310324
327,0.5876,0.0110324,-0.0107245,0.000307915
328,0.589342,0.0110315,-0.010726,0.000305526
329,0.591159,0.0110306,-0.0107275,0.000303157
330,0.592882,0.0110298,-0.010729,0.000300807
331,0.594653,0.0110289,-0.0107304,0.000298476
332,0.596437,0.011028,-0.0107319,0.000296165
333,0.598229,0.0110272,-0.0107333,0.000293872
334,0.601835,0.0110263,-0.0107347,0.000291598
335,0.603683,0.0110255,-0.0107362,0.000289342
336,0.605472,0.0110247,-0.0107376,0.000287105
337,0.607279,0.0110239,-0.010739,0.000284887
338,0.609064,0.011023,-0.0107404,0.000282686
339,0.610856,0.0110222,-0.0107417,0.000280503
340,0.612639,0.0110214,-0.0107431,0.000278338
341,0.614426,0.0110206,-0.0107444,0.000276191
342,0.616319,0.0110198,-0.0107458,0.000274061
343,0.618161,0.0110191,-0.0107471,0.000271948
344,0.619943,0.0110183,-0.0107484,0.000269852
345,0.621699,0.0110175,-0.0107498,0.000267774
346,0.623488,0.0110168,-0.0107511,0.000265712
347,0.625249,0.011016,-0.0107524,0.000263667
348,0.62703,0.0110153,-0.0107536,0.000261639
349,0.630388,0.0110145,-0.0107549,0.000259627
350,0.632303,0.0110138,-0.0107562,0.000257631
351,0.634133,0.0110131,-0.0107574,0.000255652
352,0.635934,0.0110124,-0.0107587,0.000253688
353,0.637709,0.0110116,-0.0107599,0.00025174
354,0.639432,0.0110109,-0.0107611,0.000249808
355,0.641186,0.0110102,-0.0107623,0.000247892
356,0.642945,0.0110095,-0.0107635,0.000245991
357,0.644722,0.0110089,-0.0107647,0.000244105
358,0.646449,0.0110082,-0.0107659,0.000242235
359,0.648175,0.0110075,-0.0107671,0.00024038
360,0.6499,0.0110068,-0.0107683,0.000238539
361,0.651682,0.0110062,-0.0107694,0.000236713
362,0.653467,0.0110055,-0.0107706,0.000234902
363,0.655278,0.0110048,-0.0107717,0.000233106
364,0.65706,0.0110042,-0.0107729,0.000231324
365,0.66066,0.0110036,-0.010774,0.000229556
366,0.662452,0.0110029,-0.0107751,0.000227803
367,0.664238,0.0110023,-0.0107762,0.000226063
368,0.666022,0.0110017,-0.0107773,0.000224337
369,0.667893,0.011001,-0.0107784,0.000222626
370,0.669715,0.0110004,-0.0107795,0.000220928
371,0.671499,0.0109998,-0.0107806,0.000219243
372,0.673283,0.0109992,-0.0107816,0.000217572
373,0.675071,0.0109986,-0.0107827,0.000215914
374,0.676879,0.010998,-0.0107837,0.00021427
375,0.678676,0.0109974,-0.0107848,0.000212638
376,0.680462,0.0109968,-0.0107858,0.00021102
377,0.682294,0.0109963,-0.0107868,0.000209415
378,0.684074,0.0109957,-0.0107879,0.000207822
379,0.685983,0.0109951,-0.0107889,0.000206242
380,0.689621,0.0109946,-0.0107899,0.000204675
381,0.691401,0.010994,-0.0107909,0.00020312
382,0.693131,0.0109934,-0.0107919,0.000201577
383,0.694856,0.0109929,-0.0107928,0.000200047
384,0.696606,0.0109923,-0.0107938,0.000198529
385,0.698492,0.0109918,-0.0107948,0.000197022
386,0.700348,0.0109913,-0.0107957,0.000195528
387,0.702155,0.0109907,-0.0107967,0.000194046
388,0.70394,0.0109902,-0.0107976,0.000192575
389,0.705731,0.0109897,-0.0107986,0.000191117
390,0.707517,0.0109892,-0.0107995,0.000189669
391,0.709308,0.0109887,-0.0108004,0.000188233
392,0.711096,0.0109882,-0.0108013,0.000186809
393,0.712926,0.0109876,-0.0108023,0.000185395
394,0.714712,0.0109871,-0.0108032,0.000183993
395,0.71802,0.0109867,-0.0108041,0.000182602
396,0.719819,0.0109862,-0.0108049,0.000181222
397,0.721604,0.0109857,-0.0108058,0.000179853
398,0.723399,0.0109852,-0.0108067,0.000178495
399,0.725207,0.0109847,-0.0108076,0.000177147
400,0.726991,0.0109842,-0.0108084,0.00017581
401,0.728869,0.0109838,-0.0108093,0.000174484
402,0.730712,0.0109833,-0.0108101,0.000173168
403,0.732494,0.0109828,-0.010811,0.000171862
404,0.734279,0.0109824,-0.0108118,0.000170566
405,0.736074,0.0109819,-0.0108126,0.000169281
406,0.737886,0.0109815,-0.0108135,0.000168006
407,0.739673,0.010981,-0.0108143,0.000166741
408,0.74146,0.0109806,-0.0108151,0.000165486
409,0.74329,0.0109801,-0.0108159,0.00016424
410,0.746742,0.0109797,-0.0108167,0.000163005
411,0.748536,0.0109793,-0.0108175,0.000161779
412,0.750344,0.0109788,-0.0108183,0.000160563
413,0.752129,0.0109784,-0.0108191,0.000159356
414,0.753921,0.010978,-0.0108198,0.000158159
415,0.755704,0.0109776,-0.0108206,0.000156971
416,0.757429,0.0109772,-0.0108214,0.000155792
417,0.759248,0.0109767,-0.0108221,0.000154623
418,0.761084,0.0109763,-0.0108229,0.000153463
419,0.76282,0.0109759,-0.0108236,0.000152311
420,0.764604,0.0109755,-0.0108244,0.000151169
421,0.766392,0.0109751,-0.0108251,0.000150036
422,0.768177,0.0109747,-0.0108258,0.000148911
423,0.769973,0.0109744,-0.0108266,0.000147796
424,0.772329,0.010974,-0.0108273,0.000146689
425,0.774415,0.0109736,-0.010828,0.00014559
426,0.777558,0.0109732,-0.0108287,0.000144501
427,0.779466,0.0109728,-0.0108294,0.000143419
428,0.78125,0.0109724,-0.0108301,0.000142347
429,0.783041,0.0109721,-0.0108308,0.000141282
430,0.784828,0.0109717,-0.0108315,0.000140226
431,0.786696,0.0109713,-0.0108322,0.000139178
432,0.788566,0.010971,-0.0108328,0.000138138
433,0.790394,0.0109706,-0.0108335,0.000137106
434,0.792129,0.0109703,-0.0108342,0.000136082
435,0.79385,0.0109699,-0.0108348,0.000135066
436,0.79566,0.0109696,-0.0108355,0.000134058
437,0.797412,0.0109692,-0.0108361,0.000133058
438,0.799141,0.0109689,-0.0108368,0.000132066
439,0.802913,0.0109685,-0.0108374,0.000131081
440,0.804688,0.0109682,-0.0108381,0.000130104
441,0.806458,0.0109678,-0.0108387,0.000129135
442,0.808243,0.0109675,-0.0108393,0.000128173
443,0.810037,0.0109672,-0.01084,0.000127218
444,0.811822,0.0109668,-0.0108406,0.000126271
445,0.813619,0.0109665,-0.0108412,0.000125331
446,0.815475,0.0109662,-0.0108418,0.000124398
447,0.817324,0.0109659,-0.0108424,0.000123473
448,0.819167,0.0109656,-0.010843,0.000122555
449,0.820974,0.0109652,-0.0108436,0.000121644
450,0.822828,0.0109649,-0.0108442,0.00012074
451,0.824688,0.0109646,-0.0108448,0.000119842
452,0.826535,0.0109643,-0.0108454,0.000118952
453,0.828391,0.010964,-0.0108459,0.000118069
454,0.831869,0.0109637,-0.0108465,0.000117192
455,0.833873,0.0109634,-0.0108471,0.000116323
456,0.835763,0.0109631,-0.0108477,0.000115459
457,0.837611,0.0109628,-0.0108482,0.000114603
458,0.83946,0.0109625,-0.0108488,0.000113753
459,0.841318,0.0109622,-0.0108493,0.00011291
460,0.843187,0.010962,-0.0108499,0.000112073
461,0.845093,0.0109617,-0.0108504,0.000111243
462,0.846945,0.0109614,-0.010851,0.000110419
463,0.848804,0.0109611,-0.0108515,0.000109601
464,0.850657,0.0109608,-0.010852,0.000108789
465,0.852517,0.0109605,-0.0108526,0.000107984
466,0.854367,0.0109603,-0.0108531,0.000107185
467,0.856221,0.01096,-0.0108536,0.000106392
468,0.859876,0.0109597,-0.0108541,0.000105605
469,0.861776,0.0109595,-0.0108546,0.000104825
470,0.863578,0.0109592,-0.0108552,0.00010405
471,0.865366,0.0109589,-0.0108557,0.000103281
472,0.86727,0.0109587,-0.0108562,0.000102518
473,0.869103,0.0109584,-0.0108567,0.000101761
474,0.870914,0.0109582,-0.0108572,0.00010101
475,0.872699,0.0109579,-0.0108576,0.000100264
476,0.87458,0.0109577,-0.0108581,9.9524e-05
477,0.876365,0.0109574,-0.0108586,9.87898e-05
478,0.878155,0.0109572,-0.0108591,9.80611e-05
479,0.879941,0.0109569,-0.0108596,9.7338e-05
480,0.881781,0.0109567,-0.0108601,9.66205e-05
481,0.883565,0.0109564,-0.0108605,9.59084e-05
482,0.885353,0.0109562,-0.010861,9.52018e-05
483,0.888896,0.010956,-0.0108615,9.45005e-05
484,0.890842,0.0109557,-0.0108619,9.38046e-05
485,0.892707,0.0109555,-0.0108624,9.3114e-05
486,0.894555,0.0109552,-0.0108628,9.24286e-05
487,0.896409,0.010955,-0.0108633,9.17485e-05
488,0.898354,0.0109548,-0.0108637,9.10736e-05
489,0.900227,0.0109546,-0.0108642,9.04038e-05
490,0.902013,0.0109543,-0.0108646,8.9739e-05
491,0.903875,0.0109541,-0.010865,8.90794e-05
492,0.905727,0.0109539,-0.0108655,8.84247e-05
493,0.907577,0.0109537,-0.0108659,8.77751e-05
494,0.909429,0.0109535,-0.0108663,8.71303e-05
495,0.911278,0.0109532,-0.0108668,8.64905e-05
496,0.913203,0.010953,-0.0108672,8.58555e-05
497,0.915057,0.0109528,-0.0108676,8.52254e-05
498,0.91999,0.0109526,-0.010868,8.46e-05
499,0.921842,0.0109524,-0.0108684,8.39794e-05
500,0.92363,0.0109522,-0.0108688,8.33635e-05
501,0.925413,0.010952,-0.0108692,8.27522e-05
502,0.927212,0.0109518,-0.0108696,8.21456e-05
503,0.929118,0.0109516,-0.01087,8.15436e-05
504,0.931105,0.0109514,-0.0108704,8.09462e-05
505,0.932892,0.0109512,-0.0108708,8.03532e-05
506,0.93468,0.010951,-0.0108712,7.97648e-05
507,0.936464,0.0109508,-0.0108716,7.91808e-05
508,0.938275,0.0109506,-0.010872,7.86012e-05
509,0.940057,0.0109504,-0.0108724,7.8026e-05
510,0.941781,0.0109502,-0.0108727,7.74552e-05
511,0.943575,0.01095,-0.0108731,7.68887e-05
512,0.947147,0.0109498,-0.0108735,7.63264e-05
513,0.949014,0.0109496,-0.0108739,7.57684e-05
514,0.950753,0.0109495,-0.0108742,7.52146e-05
515,0.952474,0.0109493,-0.0108746,7.4665e-05
516,0.954201,0.0109491,-0.010875,7.41196e-05
517,0.955924,0.0109489,-0.0108753,7.35782e-05
518,0.957701,0.0109487,-0.0108757,7.3041e-05
519,0.959587,0.0109486,-0.010876,7.25078e-05
520,0.96152,0.0109484,-0.0108764,7.19786e-05
521,0.963304,0.0109482,-0.0108767,7.14534e-05
522,0.965094,0.010948,-0.0108771,7.09321e-05
523,0.966882,0.0109479,-0.0108774,7.04148e-05
524,0.968771,0.0109477,-0.0108778,6.99014e-05
525,0.970554,0.0109475,-0.0108781,6.93918e-05
526,0.972348,0.0109473,-0.0108785,6.88861e-05
527,0.975905,0.0109472,-0.0108788,6.83842e-05
528,0.977781,0.010947,-0.0108791,6.7886e-05
529,0.979573,0.0109469,-0.0108795,6.73916e-05
530,0.981356,0.0109467,-0.0108798,6.69009e-05
531,0.98314,0.0109465,-0.0108801,6.6414e-05
532,0.984941,0.0109464,-0.0108804,6.59306e-05
533,0.986724,0.0109462,-0.0108808,6.54509e-05
534,0.988577,0.010946,-0.0108811,6.49748e-05
